0.6610093,sensor8
0.13018082,sensor6
0.08802206,sensor4
0.050873075,sensor0
0.027038284,sensor2
0.02214795,sensor1
0.017939094,sensor9
0.00278934,sensor3
0.0,sensor7
0.0,sensor5
