0.2285496681750138,sensor8
0.19961668580267486,sensor6
0.1778345592462816,sensor4
0.12541245017565905,sensor0
0.07503269592287502,sensor2
0.05938414249742291,sensor3
0.04910003595478979,sensor1
0.03242257983426389,sensor9
0.026387925313356785,sensor5
0.026259257077662312,sensor7
